Moderna,Close,Gold,Close,Ethereum,Close,Bitcoin,Close,Crude Oil,Close,"Digital Realty Trust, Inc",Close,Nike,Close,"Overstock, Inc",Close
5/22/2020 16:00:00,69,5/22/2020 16:00:00,26.32,5/22/2020 17:26:00,5.63,5/27/2020 16:00:00,0.11,5/22/2020 16:00:00,44.6,5/22/2020 16:00:00,135.81,5/22/2020 16:00:00,93.75,5/22/2020 16:00:00,17.6
5/26/2020 16:00:00,57.71,5/26/2020 16:00:00,24.73,5/25/2020 17:26:00,5.83,5/28/2020 16:00:00,0.12,5/26/2020 16:00:00,45.91,5/26/2020 16:00:00,138.34,5/26/2020 16:00:00,96.62,5/26/2020 16:00:00,16.92
5/27/2020 16:00:00,52.18,5/27/2020 16:00:00,23.92,5/26/2020 17:26:00,5.79,5/29/2020 16:00:00,0.13,5/27/2020 16:00:00,46.24,5/27/2020 16:00:00,139.32,5/27/2020 16:00:00,99.87,5/27/2020 16:00:00,16.86
5/28/2020 16:00:00,55.54,5/28/2020 16:00:00,23.95,5/27/2020 17:26:00,5.71,6/1/2020 16:00:00,0.14,5/28/2020 16:00:00,45.04,5/28/2020 16:00:00,146.05,5/28/2020 16:00:00,98.46,5/28/2020 16:00:00,16.67
5/29/2020 16:00:00,61.5,5/29/2020 16:00:00,24,5/28/2020 17:26:00,6.07,6/2/2020 16:00:00,0.14,5/29/2020 16:00:00,45.47,5/29/2020 16:00:00,143.56,5/29/2020 16:00:00,98.58,5/29/2020 16:00:00,18.37
6/1/2020 16:00:00,62.18,6/1/2020 16:00:00,24.78,5/29/2020 17:26:00,6.04,6/3/2020 16:00:00,0.14,6/1/2020 16:00:00,46.28,6/1/2020 16:00:00,142.44,6/1/2020 16:00:00,99.54,6/1/2020 16:00:00,19.33
6/2/2020 16:00:00,59.87,6/2/2020 16:00:00,23.95,6/1/2020 17:26:00,6.13,6/4/2020 16:00:00,0.14,6/2/2020 16:00:00,47.31,6/2/2020 16:00:00,140,6/2/2020 16:00:00,100.74,6/2/2020 16:00:00,21.7
6/3/2020 16:00:00,59.89,6/3/2020 16:00:00,23.22,6/2/2020 17:26:00,6.13,6/5/2020 16:00:00,0.13,6/3/2020 16:00:00,49.24,6/3/2020 16:00:00,139.49,6/3/2020 16:00:00,104.11,6/3/2020 16:00:00,21.16
6/4/2020 16:00:00,60.59,6/4/2020 16:00:00,23.43,6/3/2020 17:26:00,6.05,6/8/2020 16:00:00,0.13,6/4/2020 16:00:00,49.1,6/4/2020 16:00:00,136.96,6/4/2020 16:00:00,101.28,6/4/2020 16:00:00,22.44
6/5/2020 16:00:00,58.19,6/5/2020 16:00:00,23.29,6/4/2020 17:26:00,6.09,6/9/2020 16:00:00,0.12,6/5/2020 16:00:00,53.08,6/5/2020 16:00:00,141.28,6/5/2020 16:00:00,102.71,6/5/2020 16:00:00,21.25
6/8/2020 16:00:00,59.1,6/8/2020 16:00:00,23.56,6/5/2020 17:26:00,6.41,6/10/2020 16:00:00,0.13,6/8/2020 16:00:00,54.74,6/8/2020 16:00:00,141.6,6/8/2020 16:00:00,104.29,6/8/2020 16:00:00,21.69
6/9/2020 16:00:00,58.23,6/9/2020 16:00:00,24.33,6/8/2020 17:26:00,6.26,6/11/2020 16:00:00,0.12,6/9/2020 16:00:00,53.52,6/9/2020 16:00:00,141.48,6/9/2020 16:00:00,102.63,6/9/2020 16:00:00,21.96
6/10/2020 16:00:00,60.07,6/10/2020 16:00:00,25.08,6/9/2020 17:26:00,6.13,6/12/2020 16:00:00,0.12,6/10/2020 16:00:00,50.65,6/10/2020 16:00:00,138.28,6/10/2020 16:00:00,102.12,6/10/2020 16:00:00,23.94
6/11/2020 16:00:00,60.2,6/11/2020 16:00:00,24.31,6/10/2020 17:26:00,5.91,6/15/2020 16:00:00,0.11,6/11/2020 16:00:00,46.18,6/11/2020 16:00:00,133.93,6/11/2020 16:00:00,95.17,6/11/2020 16:00:00,19.55
6/12/2020 16:00:00,62,6/12/2020 16:00:00,24.07,6/11/2020 17:26:00,5.75,6/16/2020 16:00:00,0.11,6/12/2020 16:00:00,47.17,6/12/2020 16:00:00,136,6/12/2020 16:00:00,96.43,6/12/2020 16:00:00,19.75
6/15/2020 16:00:00,66.57,6/15/2020 16:00:00,24.74,6/12/2020 17:26:00,5.7,6/17/2020 16:00:00,0.11,6/15/2020 16:00:00,47.14,6/15/2020 16:00:00,139.52,6/15/2020 16:00:00,97.84,6/15/2020 16:00:00,21.67
6/16/2020 16:00:00,64.34,6/16/2020 16:00:00,24.38,6/15/2020 17:26:00,5.67,6/18/2020 16:00:00,0.11,6/16/2020 16:00:00,48.2,6/16/2020 16:00:00,142.51,6/16/2020 16:00:00,99.04,6/16/2020 16:00:00,22.16
6/17/2020 16:00:00,63.31,6/17/2020 16:00:00,24.25,6/16/2020 17:26:00,5.82,6/19/2020 16:00:00,0.1,6/17/2020 16:00:00,46.63,6/17/2020 16:00:00,145.5,6/17/2020 16:00:00,99.21,6/17/2020 16:00:00,22.45
6/18/2020 16:00:00,64.95,6/18/2020 16:00:00,23.94,6/17/2020 17:26:00,5.75,6/22/2020 16:00:00,0.1,6/18/2020 16:00:00,46.92,6/18/2020 16:00:00,143.16,6/18/2020 16:00:00,98.45,6/18/2020 16:00:00,22.41
6/19/2020 16:00:00,66.35,6/19/2020 16:00:00,24.49,6/18/2020 17:26:00,5.69,6/23/2020 16:00:00,0.11,6/19/2020 16:00:00,45.98,6/19/2020 16:00:00,139.85,6/19/2020 16:00:00,95.78,6/19/2020 16:00:00,24.71
6/22/2020 16:00:00,64.75,6/22/2020 16:00:00,25.45,6/19/2020 17:26:00,5.74,6/24/2020 16:00:00,0.1,6/22/2020 16:00:00,46.42,6/22/2020 16:00:00,142.11,6/22/2020 16:00:00,99.51,6/22/2020 16:00:00,27.38
6/23/2020 16:00:00,62.94,6/23/2020 16:00:00,25.68,6/22/2020 17:26:00,5.7,6/25/2020 16:00:00,0.1,6/23/2020 16:00:00,46.7,6/23/2020 16:00:00,141.91,6/23/2020 16:00:00,101.92,6/23/2020 16:00:00,25.91
6/24/2020 16:00:00,64.84,6/24/2020 16:00:00,25.71,6/23/2020 17:26:00,5.68,6/26/2020 16:00:00,0.09,6/24/2020 16:00:00,44.5,6/24/2020 16:00:00,140.02,6/24/2020 16:00:00,100.08,6/24/2020 16:00:00,26.98
6/25/2020 16:00:00,62,6/25/2020 16:00:00,25.73,6/24/2020 17:26:00,5.57,6/29/2020 16:00:00,0.1,6/25/2020 16:00:00,45.17,6/25/2020 16:00:00,143.07,6/25/2020 16:00:00,101.4,6/25/2020 16:00:00,26.23
6/26/2020 16:00:00,61.28,6/26/2020 16:00:00,25.87,6/25/2020 17:26:00,5.6,6/30/2020 16:00:00,0.1,6/26/2020 16:00:00,43.62,6/26/2020 16:00:00,140.59,6/26/2020 16:00:00,93.67,6/26/2020 16:00:00,28.1
6/29/2020 16:00:00,62.08,6/29/2020 16:00:00,26.13,6/26/2020 17:26:00,5.61,7/2/2020 16:00:00,0.1,6/29/2020 16:00:00,44.32,6/29/2020 16:00:00,140.13,6/29/2020 16:00:00,95.87,6/29/2020 16:00:00,27.83
6/30/2020 16:00:00,64.21,6/30/2020 16:00:00,26.94,6/29/2020 17:26:00,5.52,7/3/2020 16:00:00,0.1,6/30/2020 16:00:00,44.72,6/30/2020 16:00:00,142.11,6/30/2020 16:00:00,98.05,6/30/2020 16:00:00,28.43
7/1/2020 16:00:00,61.59,7/1/2020 16:00:00,26.81,6/30/2020 17:26:00,5.57,7/6/2020 16:00:00,0.1,7/1/2020 16:00:00,43.71,7/1/2020 16:00:00,147.39,7/1/2020 16:00:00,97.4,7/1/2020 16:00:00,30.07
7/2/2020 16:00:00,58.57,7/2/2020 16:00:00,26.27,7/1/2020 17:26:00,5.48,7/7/2020 16:00:00,0.1,7/2/2020 16:00:00,44.08,7/2/2020 16:00:00,148.59,7/2/2020 16:00:00,98.43,7/2/2020 16:00:00,33.43
7/6/2020 16:00:00,59.15,7/6/2020 16:00:00,26.61,7/2/2020 17:26:00,5.52,7/8/2020 16:00:00,0.1,7/6/2020 16:00:00,44.39,7/6/2020 16:00:00,147.81,7/6/2020 16:00:00,99.95,7/6/2020 16:00:00,39.16
7/7/2020 16:00:00,61.09,7/7/2020 16:00:00,27.02,7/3/2020 17:26:00,5.45,7/9/2020 16:00:00,0.1,7/7/2020 16:00:00,43.24,7/7/2020 16:00:00,147.49,7/7/2020 16:00:00,97.07,7/7/2020 16:00:00,45.4
7/8/2020 16:00:00,61.58,7/8/2020 16:00:00,27.72,7/6/2020 17:26:00,5.53,7/10/2020 16:00:00,0.1,7/8/2020 16:00:00,43.14,7/8/2020 16:00:00,147.11,7/8/2020 16:00:00,98.84,7/8/2020 16:00:00,43.44
7/9/2020 16:00:00,64.97,7/9/2020 16:00:00,27.59,7/7/2020 17:26:00,5.65,7/13/2020 16:00:00,0.1,7/9/2020 16:00:00,41.36,7/9/2020 16:00:00,147.03,7/9/2020 16:00:00,96.99,7/9/2020 16:00:00,45.18
7/10/2020 16:00:00,62.61,7/10/2020 16:00:00,27.11,7/8/2020 17:26:00,5.5,7/14/2020 16:00:00,0.1,7/10/2020 16:00:00,42.65,7/10/2020 16:00:00,147.39,7/10/2020 16:00:00,97.99,7/10/2020 16:00:00,48.75
7/13/2020 16:00:00,71.78,7/13/2020 16:00:00,26.13,7/9/2020 17:26:00,5.29,7/15/2020 16:00:00,0.11,7/13/2020 16:00:00,42.66,7/13/2020 16:00:00,142.69,7/13/2020 16:00:00,96.46,7/13/2020 16:00:00,41.86
7/14/2020 16:00:00,75.04,7/14/2020 16:00:00,27.05,7/10/2020 17:26:00,5.29,7/16/2020 16:00:00,0.1,7/14/2020 16:00:00,44.07,7/14/2020 16:00:00,146.78,7/14/2020 16:00:00,96.76,7/14/2020 16:00:00,43.13
7/15/2020 16:00:00,80.22,7/15/2020 16:00:00,27.09,7/13/2020 17:26:00,5.32,7/17/2020 16:00:00,0.09,7/15/2020 16:00:00,44.63,7/15/2020 16:00:00,144.17,7/15/2020 16:00:00,98.54,7/15/2020 16:00:00,45.88
7/16/2020 16:00:00,81.81,7/16/2020 16:00:00,26.69,7/14/2020 17:26:00,5.12,7/20/2020 16:00:00,0.1,7/16/2020 16:00:00,44.28,7/16/2020 16:00:00,140.46,7/16/2020 16:00:00,97.26,7/16/2020 16:00:00,45.8
7/17/2020 16:00:00,94.85,7/17/2020 16:00:00,27.34,7/15/2020 17:26:00,5.14,7/21/2020 16:00:00,0.1,7/17/2020 16:00:00,43.52,7/17/2020 16:00:00,143.75,7/17/2020 16:00:00,96.28,7/17/2020 16:00:00,48.93
7/20/2020 16:00:00,82.68,7/20/2020 16:00:00,28.12,7/16/2020 17:26:00,5.11,7/22/2020 16:00:00,0.1,7/20/2020 16:00:00,42.5,7/20/2020 16:00:00,144.24,7/20/2020 16:00:00,95.65,7/20/2020 16:00:00,53.31
7/21/2020 16:00:00,80.86,7/21/2020 16:00:00,28.23,7/17/2020 17:26:00,5.07,7/23/2020 16:00:00,0.11,7/21/2020 16:00:00,44.65,7/21/2020 16:00:00,143.3,7/21/2020 16:00:00,98.36,7/21/2020 16:00:00,52.72
7/22/2020 16:00:00,83.23,7/22/2020 16:00:00,28.52,7/20/2020 17:26:00,5.31,7/24/2020 16:00:00,0.1,7/22/2020 16:00:00,43.61,7/22/2020 16:00:00,144.87,7/22/2020 16:00:00,98.91,7/22/2020 16:00:00,54.85
7/23/2020 16:00:00,75.33,7/23/2020 16:00:00,27.99,7/21/2020 17:26:00,5.18,7/27/2020 16:00:00,0.11,7/23/2020 16:00:00,43.7,7/23/2020 16:00:00,145.79,7/23/2020 16:00:00,98.3,7/23/2020 16:00:00,52.98
7/24/2020 16:00:00,73.21,7/24/2020 16:00:00,28.44,7/22/2020 17:26:00,5.1,7/28/2020 16:00:00,0.11,7/24/2020 16:00:00,43.43,7/24/2020 16:00:00,146.99,7/24/2020 16:00:00,98.43,7/24/2020 16:00:00,53.21
7/27/2020 16:00:00,79.91,7/27/2020 16:00:00,29.91,7/23/2020 17:26:00,4.82,7/29/2020 16:00:00,0.11,7/27/2020 16:00:00,44.07,7/27/2020 16:00:00,151.01,7/27/2020 16:00:00,97.21,7/27/2020 16:00:00,59.13
7/28/2020 16:00:00,81.49,7/28/2020 16:00:00,29.59,7/24/2020 17:26:00,4.79,7/30/2020 16:00:00,0.11,7/28/2020 16:00:00,43.55,7/28/2020 16:00:00,153.97,7/28/2020 16:00:00,96.27,7/28/2020 16:00:00,58.37
7/29/2020 16:00:00,79.51,7/29/2020 16:00:00,28.78,7/27/2020 17:26:00,4.7,7/31/2020 16:00:00,0.12,7/29/2020 16:00:00,44.03,7/29/2020 16:00:00,157.2,7/29/2020 16:00:00,96.97,7/29/2020 16:00:00,60.74
7/30/2020 16:00:00,77.63,7/30/2020 16:00:00,28.25,7/28/2020 17:26:00,4.57,8/4/2020 16:00:00,0.13,7/30/2020 16:00:00,41.87,7/30/2020 16:00:00,158.73,7/30/2020 16:00:00,96.82,7/30/2020 16:00:00,76.19
7/31/2020 16:00:00,74.1,7/31/2020 16:00:00,28.91,7/29/2020 17:26:00,4.74,8/5/2020 16:00:00,0.2,7/31/2020 16:00:00,42.08,7/31/2020 16:00:00,160.54,7/31/2020 16:00:00,97.61,7/31/2020 16:00:00,75.59
8/3/2020 16:00:00,77.98,8/3/2020 16:00:00,28.72,7/30/2020 17:26:00,4.5,8/6/2020 16:00:00,0.16,8/3/2020 16:00:00,42.25,8/3/2020 16:00:00,160.66,8/3/2020 16:00:00,98.33,8/3/2020 16:00:00,82.96
8/4/2020 16:00:00,78.46,8/4/2020 16:00:00,29.75,7/31/2020 17:26:00,4.69,8/7/2020 16:00:00,0.15,8/4/2020 16:00:00,43.47,8/4/2020 16:00:00,161.1,8/4/2020 16:00:00,97.33,8/4/2020 16:00:00,82.4
8/5/2020 16:00:00,75.8,8/5/2020 16:00:00,29.84,8/3/2020 17:26:00,4.71,8/10/2020 16:00:00,0.14,8/5/2020 16:00:00,43.85,8/5/2020 16:00:00,159.61,8/5/2020 16:00:00,100.94,8/5/2020 16:00:00,93.85
8/6/2020 16:00:00,73.76,8/6/2020 16:00:00,29.5,8/4/2020 17:26:00,4.65,8/11/2020 16:00:00,0.14,8/6/2020 16:00:00,43.64,8/6/2020 16:00:00,157,8/6/2020 16:00:00,100.45,8/6/2020 16:00:00,94.14
8/7/2020 16:00:00,74.1,8/7/2020 16:00:00,28.87,8/5/2020 17:26:00,4.69,8/12/2020 16:00:00,0.14,8/7/2020 16:00:00,43.44,8/7/2020 16:00:00,158.61,8/7/2020 16:00:00,101.86,8/7/2020 16:00:00,103.65
8/10/2020 16:00:00,72.01,8/10/2020 16:00:00,28.72,8/6/2020 17:26:00,4.61,8/13/2020 16:00:00,0.14,8/10/2020 16:00:00,44.51,8/10/2020 16:00:00,158.24,8/10/2020 16:00:00,105.41,8/10/2020 16:00:00,95.58
8/11/2020 16:00:00,68.97,8/11/2020 16:00:00,26.25,8/7/2020 17:26:00,4.58,8/14/2020 16:00:00,0.14,8/11/2020 16:00:00,44.97,8/11/2020 16:00:00,151.63,8/11/2020 16:00:00,105.12,8/11/2020 16:00:00,92
8/12/2020 16:00:00,69.52,8/12/2020 16:00:00,26.18,8/10/2020 17:26:00,4.56,8/17/2020 16:00:00,0.17,8/12/2020 16:00:00,44.09,8/12/2020 16:00:00,154.44,8/12/2020 16:00:00,105.22,8/12/2020 16:00:00,88.93
8/13/2020 16:00:00,67.83,8/13/2020 16:00:00,27.14,8/11/2020 17:26:00,4.7,8/18/2020 16:00:00,0.15,8/13/2020 16:00:00,43.01,8/13/2020 16:00:00,152.14,8/13/2020 16:00:00,106.52,8/13/2020 16:00:00,94.99
8/14/2020 16:00:00,69.15,8/14/2020 16:00:00,26.99,8/12/2020 17:26:00,4.64,8/19/2020 16:00:00,0.16,8/14/2020 16:00:00,43.2,8/14/2020 16:00:00,153.32,8/14/2020 16:00:00,106.43,8/14/2020 16:00:00,93.36
8/17/2020 16:00:00,69.76,8/17/2020 16:00:00,30.13,8/13/2020 17:26:00,4.7,8/20/2020 16:00:00,0.16,8/17/2020 16:00:00,42.64,8/17/2020 16:00:00,156.52,8/17/2020 16:00:00,105.66,8/17/2020 16:00:00,118.13
8/18/2020 16:00:00,67.03,8/18/2020 16:00:00,30.04,8/14/2020 17:26:00,4.62,8/21/2020 16:00:00,0.16,8/18/2020 16:00:00,42.43,8/18/2020 16:00:00,156.46,8/18/2020 16:00:00,106.97,8/18/2020 16:00:00,115.93
8/19/2020 16:00:00,68,8/19/2020 16:00:00,28.98,8/17/2020 17:26:00,4.7,8/24/2020 16:00:00,0.16,8/19/2020 16:00:00,41.96,8/19/2020 16:00:00,151.98,8/19/2020 16:00:00,108.39,8/19/2020 16:00:00,121.76
8/20/2020 16:00:00,67.81,8/20/2020 16:00:00,29.95,8/18/2020 17:26:00,4.58,8/25/2020 16:00:00,0.14,8/20/2020 16:00:00,41.32,8/20/2020 16:00:00,155.15,8/20/2020 16:00:00,108.01,8/20/2020 16:00:00,122.32
8/21/2020 16:00:00,66.45,8/21/2020 16:00:00,29.31,8/19/2020 17:26:00,4.63,8/26/2020 16:00:00,0.14,8/21/2020 16:00:00,41.01,8/21/2020 16:00:00,154.56,8/21/2020 16:00:00,109.75,8/21/2020 16:00:00,121.09
8/24/2020 16:00:00,64.88,8/24/2020 16:00:00,28.97,8/20/2020 17:26:00,4.58,8/27/2020 16:00:00,0.14,8/24/2020 16:00:00,42.22,8/24/2020 16:00:00,152.85,8/24/2020 16:00:00,111.83,8/24/2020 16:00:00,116.24
8/25/2020 16:00:00,66.25,8/25/2020 16:00:00,28.75,8/21/2020 17:26:00,4.56,8/28/2020 16:00:00,0.17,8/25/2020 16:00:00,40.88,8/25/2020 16:00:00,154.75,8/25/2020 16:00:00,111.51,8/25/2020 16:00:00,112.82
8/26/2020 16:00:00,70.5,8/26/2020 16:00:00,29.37,8/24/2020 17:26:00,4.58,8/31/2020 16:00:00,0.17,8/26/2020 16:00:00,40.01,8/26/2020 16:00:00,153.96,8/26/2020 16:00:00,111.53,8/26/2020 16:00:00,109.52
8/27/2020 16:00:00,68.03,8/27/2020 16:00:00,28.58,8/25/2020 17:26:00,4.59,9/1/2020 16:00:00,0.18,8/27/2020 16:00:00,39.74,8/27/2020 16:00:00,153.7,8/27/2020 16:00:00,110.84,8/27/2020 16:00:00,95.99
8/28/2020 16:00:00,67.49,8/28/2020 16:00:00,29.2,8/26/2020 17:26:00,4.55,9/2/2020 16:00:00,0.2,8/28/2020 16:00:00,40.69,8/28/2020 16:00:00,154.29,8/28/2020 16:00:00,112.29,8/28/2020 16:00:00,96.93
8/31/2020 16:00:00,64.89,8/31/2020 16:00:00,29.65,8/27/2020 17:26:00,4.45,9/3/2020 16:00:00,0.19,8/31/2020 16:00:00,39.94,8/31/2020 16:00:00,155.65,8/31/2020 16:00:00,111.89,8/31/2020 16:00:00,87.5
9/1/2020 16:00:00,63.32,9/1/2020 16:00:00,29.33,8/28/2020 17:26:00,4.51,9/4/2020 16:00:00,0.2,9/1/2020 16:00:00,39.43,9/1/2020 16:00:00,153.56,9/1/2020 16:00:00,114.84,9/1/2020 16:00:00,88.43
9/2/2020 16:00:00,64.72,9/2/2020 16:00:00,29.61,8/31/2020 17:26:00,4.36,9/8/2020 16:00:00,0.16,9/2/2020 16:00:00,39.19,9/2/2020 16:00:00,155,9/2/2020 16:00:00,116.8,9/2/2020 16:00:00,81.69
9/3/2020 16:00:00,64.84,9/3/2020 16:00:00,29.26,9/1/2020 17:26:00,4.29,9/9/2020 16:00:00,0.18,9/3/2020 16:00:00,39.11,9/3/2020 16:00:00,148.16,9/3/2020 16:00:00,112.85,9/3/2020 16:00:00,73.34
9/4/2020 16:00:00,62.6,9/4/2020 16:00:00,29.05,9/2/2020 17:26:00,4.43,9/10/2020 16:00:00,0.2,9/4/2020 16:00:00,39.08,9/4/2020 16:00:00,145.18,9/4/2020 16:00:00,112.4,9/4/2020 16:00:00,67.4
9/8/2020 16:00:00,54.34,9/8/2020 16:00:00,29.2,9/3/2020 17:26:00,4.4,9/11/2020 16:00:00,0.18,9/8/2020 16:00:00,38.18,9/8/2020 16:00:00,144.31,9/8/2020 16:00:00,112.72,9/8/2020 16:00:00,63.24
9/9/2020 16:00:00,56.9,9/9/2020 16:00:00,30.46,9/4/2020 17:26:00,4.2,9/14/2020 16:00:00,0.18,9/9/2020 16:00:00,37.95,9/9/2020 16:00:00,147.58,9/9/2020 16:00:00,114.9,9/9/2020 16:00:00,68.94
9/10/2020 16:00:00,57.56,9/10/2020 16:00:00,30.11,9/7/2020 17:26:00,4.16,9/15/2020 16:00:00,0.18,9/10/2020 16:00:00,37,9/10/2020 16:00:00,145.63,9/10/2020 16:00:00,114.79,9/10/2020 16:00:00,74.5
9/11/2020 16:00:00,59.34,9/11/2020 16:00:00,29.75,9/8/2020 17:26:00,4.05,9/16/2020 16:00:00,0.18,9/11/2020 16:00:00,36.9,9/11/2020 16:00:00,145.6,9/11/2020 16:00:00,118,9/11/2020 16:00:00,65.15
9/14/2020 16:00:00,63.67,9/14/2020 16:00:00,29.93,9/9/2020 17:26:00,3.95,9/17/2020 16:00:00,0.18,9/14/2020 16:00:00,36.66,9/14/2020 16:00:00,144.28,9/14/2020 16:00:00,119.28,9/14/2020 16:00:00,75.73
9/15/2020 16:00:00,66.88,9/15/2020 16:00:00,29.99,9/10/2020 17:26:00,3.86,9/18/2020 16:00:00,0.18,9/15/2020 16:00:00,36.27,9/15/2020 16:00:00,147.28,9/15/2020 16:00:00,119.27,9/15/2020 16:00:00,73.33
9/16/2020 16:00:00,68.84,9/16/2020 16:00:00,29.99,9/11/2020 17:26:00,3.89,9/21/2020 16:00:00,0.13,9/16/2020 16:00:00,37.81,9/16/2020 16:00:00,150.43,9/16/2020 16:00:00,118.59,9/16/2020 16:00:00,74.48
9/17/2020 16:00:00,67.89,9/17/2020 16:00:00,29.14,9/14/2020 17:26:00,3.72,9/22/2020 16:00:00,0.12,9/17/2020 16:00:00,37.8,9/17/2020 16:00:00,146.73,9/17/2020 16:00:00,116.36,9/17/2020 16:00:00,72.13
9/18/2020 16:00:00,69.87,9/18/2020 16:00:00,28.89,9/15/2020 17:26:00,3.73,9/23/2020 16:00:00,0.11,9/18/2020 16:00:00,37.19,9/18/2020 16:00:00,144.88,9/18/2020 16:00:00,114.66,9/18/2020 16:00:00,75.04
9/21/2020 16:00:00,69.26,9/21/2020 16:00:00,28.19,9/16/2020 17:26:00,4.2,9/24/2020 16:00:00,0.11,9/21/2020 16:00:00,36.43,9/21/2020 16:00:00,141.86,9/21/2020 16:00:00,113.37,9/21/2020 16:00:00,74.48
9/22/2020 16:00:00,68.72,9/22/2020 16:00:00,28.42,9/17/2020 17:26:00,4.06,9/25/2020 16:00:00,0.11,9/22/2020 16:00:00,35.53,9/22/2020 16:00:00,143.41,9/22/2020 16:00:00,116.87,9/22/2020 16:00:00,79.34
9/23/2020 16:00:00,67.16,9/23/2020 16:00:00,27.14,9/18/2020 17:26:00,3.93,9/28/2020 16:00:00,0.11,9/23/2020 16:00:00,34.39,9/23/2020 16:00:00,139.19,9/23/2020 16:00:00,127.11,9/23/2020 16:00:00,71.42
9/24/2020 16:00:00,65.17,9/24/2020 16:00:00,27.65,9/21/2020 17:26:00,3.8,9/29/2020 16:00:00,0.1,9/24/2020 16:00:00,34.32,9/24/2020 16:00:00,141.25,9/24/2020 16:00:00,124.75,9/24/2020 16:00:00,74.54
9/25/2020 16:00:00,69.47,9/25/2020 16:00:00,27.7,9/22/2020 17:26:00,3.82,9/30/2020 16:00:00,0.09,9/25/2020 16:00:00,34.64,9/25/2020 16:00:00,142.02,9/25/2020 16:00:00,124.23,9/25/2020 16:00:00,72.87
9/28/2020 16:00:00,70.55,9/28/2020 16:00:00,27.76,9/23/2020 17:26:00,3.93,10/1/2020 16:00:00,0.11,9/28/2020 16:00:00,35.31,9/28/2020 16:00:00,145.94,9/28/2020 16:00:00,124.32,9/28/2020 16:00:00,74.62
9/29/2020 16:00:00,70.52,9/29/2020 16:00:00,28.28,9/24/2020 17:26:00,3.89,10/2/2020 16:00:00,0.11,9/29/2020 16:00:00,34.28,9/29/2020 16:00:00,147.52,9/29/2020 16:00:00,126.35,9/29/2020 16:00:00,74.19
9/30/2020 16:00:00,70.75,9/30/2020 16:00:00,28.11,9/25/2020 17:26:00,3.89,10/5/2020 16:00:00,0.12,9/30/2020 16:00:00,34.33,9/30/2020 16:00:00,146.76,9/30/2020 16:00:00,125.54,9/30/2020 16:00:00,72.65
10/1/2020 16:00:00,70.03,10/1/2020 16:00:00,28.26,9/28/2020 17:26:00,3.96,10/6/2020 16:00:00,0.12,10/1/2020 16:00:00,33.13,10/1/2020 16:00:00,147.25,10/1/2020 16:00:00,126.64,10/1/2020 16:00:00,83.87
10/2/2020 16:00:00,68.81,10/2/2020 16:00:00,27.89,9/29/2020 17:26:00,3.89,10/7/2020 16:00:00,0.12,10/2/2020 16:00:00,32.98,10/2/2020 16:00:00,149.35,10/2/2020 16:00:00,126.64,10/2/2020 16:00:00,77.93
10/5/2020 16:00:00,71.95,10/5/2020 16:00:00,28.37,9/30/2020 17:26:00,3.86,10/8/2020 16:00:00,0.15,10/5/2020 16:00:00,33.74,10/5/2020 16:00:00,151.98,10/5/2020 16:00:00,127.91,10/5/2020 16:00:00,80.76
10/6/2020 16:00:00,71.04,10/6/2020 16:00:00,27.06,10/1/2020 17:26:00,3.88,10/9/2020 16:00:00,0.14,10/6/2020 16:00:00,33.39,10/6/2020 16:00:00,153.03,10/6/2020 16:00:00,127.65,10/6/2020 16:00:00,78.21
10/7/2020 16:00:00,72.37,10/7/2020 16:00:00,26.95,10/2/2020 17:26:00,3.74,10/13/2020 16:00:00,0.12,10/7/2020 16:00:00,33.5,10/7/2020 16:00:00,152.58,10/7/2020 16:00:00,130.06,10/7/2020 16:00:00,84.65
10/8/2020 16:00:00,72.93,10/8/2020 16:00:00,27.27,10/5/2020 17:26:00,3.89,10/14/2020 16:00:00,0.12,10/8/2020 16:00:00,35.26,10/8/2020 16:00:00,156.85,10/8/2020 16:00:00,129.71,10/8/2020 16:00:00,82.23
10/9/2020 16:00:00,73,10/9/2020 16:00:00,28.05,10/6/2020 17:26:00,3.96,10/15/2020 16:00:00,0.11,10/9/2020 16:00:00,34.74,10/9/2020 16:00:00,158.34,10/9/2020 16:00:00,130.98,10/9/2020 16:00:00,83.23
10/12/2020 16:00:00,75.31,10/12/2020 16:00:00,28.04,10/7/2020 17:26:00,3.85,10/16/2020 16:00:00,0.1,10/12/2020 16:00:00,34.63,10/12/2020 16:00:00,159.06,10/12/2020 16:00:00,129.46,10/12/2020 16:00:00,81.46
10/13/2020 16:00:00,78.29,10/13/2020 16:00:00,27.96,10/8/2020 17:26:00,3.88,10/19/2020 16:00:00,0.1,10/13/2020 16:00:00,34.22,10/13/2020 16:00:00,157.98,10/13/2020 16:00:00,129.2,10/13/2020 16:00:00,84.06
10/14/2020 16:00:00,76.56,10/14/2020 16:00:00,28.31,10/9/2020 17:26:00,3.87,10/20/2020 16:00:00,0.13,10/14/2020 16:00:00,34.15,10/14/2020 16:00:00,156.36,10/14/2020 16:00:00,127.66,10/14/2020 16:00:00,80.59
10/15/2020 16:00:00,75.58,10/15/2020 16:00:00,27.75,10/12/2020 17:26:00,3.85,10/21/2020 16:00:00,0.13,10/15/2020 16:00:00,34.45,10/15/2020 16:00:00,156.67,10/15/2020 16:00:00,129,10/15/2020 16:00:00,80.34
